,hpo_id,hpo_term,ddd_freq,metamap_freq,identifier
228,HP:0040083,toe walking,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
229,HP:0000734,disinhibition,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
230,HP:0002071,abnormality of extrapyramidal motor function,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
231,HP:0001159,syndactyly,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
232,HP:0012304,hypoplastic aortic arch,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
233,HP:0000618,blindness,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
234,HP:0012758,neurodevelopmental delay,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
235,HP:0002591,polyphagia,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
236,HP:0012741,unilateral cryptorchidism,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
237,HP:0002014,diarrhea,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
238,HP:0000821,hypothyroidism,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
239,HP:0000574,thick eyebrow,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
240,HP:0010442,polydactyly,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
241,HP:0008897,postnatal growth retardation,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
242,HP:0007302,bipolar affective disorder,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
243,HP:0006237,prominent interphalangeal joints,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
244,HP:0002572,episodic vomiting,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
245,HP:0002282,gray matter heterotopia,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
246,HP:0001634,mitral valve prolapse,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
247,HP:0000010,recurrent urinary tract infections,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
248,HP:0002527,falls,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
249,HP:0002180,neurodegeneration,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
250,HP:0001406,intrahepatic cholestasis,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
251,HP:0000496,abnormality of eye movement,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
252,HP:0002162,low posterior hairline,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
253,HP:0002027,abdominal pain,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
254,HP:0002421,poor head control,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
255,HP:0000771,gynecomastia,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
256,HP:0012622,chronic kidney disease,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
257,HP:0012583,unilateral renal hypoplasia,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
258,HP:0004626,lumbar scoliosis,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
259,HP:0002857,genu valgum,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
260,HP:0002827,hip dislocation,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
261,HP:0002149,hyperuricemia,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
262,HP:0002040,esophageal varix,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
263,HP:0001987,hyperammonemia,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
264,HP:0001712,left ventricular hypertrophy,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
265,HP:0001643,patent ductus arteriosus,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
266,HP:0001195,single umbilical artery,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
267,HP:0009909,uplifted earlobe,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
268,HP:0001048,cavernous hemangioma,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
269,HP:0000160,narrow mouth,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
270,HP:0100876,infra-orbital crease,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
271,HP:0000141,amenorrhea,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
272,HP:0009381,short finger,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
273,HP:0000565,esotropia,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
274,HP:0000588,optic nerve coloboma,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
275,HP:0000589,coloboma,,1.0,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
276,HP:0000598,abnormality of the ear,,0.6666666666666666,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
277,HP:0000356,abnormality of the outer ear,,0.6666666666666666,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
278,HP:0008572,external ear malformation,,0.6666666666666666,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
279,HP:0000046,scrotal hypoplasia,,0.5,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
280,HP:0008760,violent behavior,,0.5,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
281,HP:0030276,small scrotum,,0.5,"ADNP,MENTAL RETARDATION, AUTOSOMAL DOMINANT, 28"
0,HP:0001263,global developmental delay,9.0,21.0,"AHDC1,XIA-GIBBS SYNDROME"
1,HP:0001999,abnormal facial shape,4.0,9.0,"AHDC1,XIA-GIBBS SYNDROME"
2,HP:0011343,moderate global developmental delay,3.0,,"AHDC1,XIA-GIBBS SYNDROME"
3,HP:0002650,scoliosis,2.0,19.0,"AHDC1,XIA-GIBBS SYNDROME"
4,HP:0005280,depressed nasal bridge,2.0,9.0,"AHDC1,XIA-GIBBS SYNDROME"
5,HP:0000490,deeply set eye,2.0,,"AHDC1,XIA-GIBBS SYNDROME"
6,HP:0003186,inverted nipples,2.0,,"AHDC1,XIA-GIBBS SYNDROME"
7,HP:0000248,brachycephaly,2.0,3.0,"AHDC1,XIA-GIBBS SYNDROME"
8,HP:0000565,esotropia,2.0,,"AHDC1,XIA-GIBBS SYNDROME"
9,HP:0000337,broad forehead,2.0,10.0,"AHDC1,XIA-GIBBS SYNDROME"
10,HP:0002360,sleep disturbance,2.0,,"AHDC1,XIA-GIBBS SYNDROME"
11,HP:0001212,prominent fingertip pads,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
12,HP:0000233,thin vermilion border,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
13,HP:0001513,obesity,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
14,HP:0000718,aggressive behavior,1.0,0.5,"AHDC1,XIA-GIBBS SYNDROME"
15,HP:0008551,microtia,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
16,HP:0001539,omphalocele,1.0,1.0,"AHDC1,XIA-GIBBS SYNDROME"
17,HP:0000160,narrow mouth,1.0,3.0,"AHDC1,XIA-GIBBS SYNDROME"
18,HP:0000256,macrocephaly,1.0,3.0,"AHDC1,XIA-GIBBS SYNDROME"
19,HP:0009904,prominent ear helix,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
20,HP:0000545,myopia,1.0,1.0,"AHDC1,XIA-GIBBS SYNDROME"
21,HP:0001601,laryngomalacia,1.0,3.0,"AHDC1,XIA-GIBBS SYNDROME"
22,HP:0002457,abnormal head movements,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
23,HP:0011220,prominent forehead,1.0,3.0,"AHDC1,XIA-GIBBS SYNDROME"
24,HP:0010055,broad hallux,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
25,HP:0001520,large for gestational age,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
26,HP:0002119,ventriculomegaly,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
27,HP:0000219,thin upper lip vermilion,1.0,8.0,"AHDC1,XIA-GIBBS SYNDROME"
28,HP:0005180,tricuspid regurgitation,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
29,HP:0010806,u-shaped upper lip vermilion,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
30,HP:0001266,choreoathetosis,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
31,HP:0011228,horizontal eyebrow,1.0,6.0,"AHDC1,XIA-GIBBS SYNDROME"
32,HP:0005692,joint hyperflexibility,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
33,HP:0000179,thick lower lip vermilion,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
34,HP:0000218,high palate,1.0,2.0,"AHDC1,XIA-GIBBS SYNDROME"
35,HP:0100022,abnormality of movement,1.0,4.0,"AHDC1,XIA-GIBBS SYNDROME"
36,HP:0000347,micrognathia,1.0,9.0,"AHDC1,XIA-GIBBS SYNDROME"
37,HP:0001182,tapered finger,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
38,HP:0004209,clinodactyly of the 5th finger,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
39,HP:0000426,prominent nasal bridge,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
40,HP:0000750,delayed speech and language development,1.0,13.0,"AHDC1,XIA-GIBBS SYNDROME"
41,HP:0004691,2-3 toe syndactyly,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
42,HP:0000431,wide nasal bridge,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
43,HP:0000954,single transverse palmar crease,1.0,3.0,"AHDC1,XIA-GIBBS SYNDROME"
44,HP:0002205,recurrent respiratory infections,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
45,HP:0011344,severe global developmental delay,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
46,HP:0000582,upslanted palpebral fissure,1.0,4.0,"AHDC1,XIA-GIBBS SYNDROME"
47,HP:0002079,hypoplasia of the corpus callosum,1.0,13.0,"AHDC1,XIA-GIBBS SYNDROME"
48,HP:0000494,downslanted palpebral fissures,1.0,1.0,"AHDC1,XIA-GIBBS SYNDROME"
49,HP:0001537,umbilical hernia,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
50,HP:0001252,muscular hypotonia,1.0,41.0,"AHDC1,XIA-GIBBS SYNDROME"
51,HP:0001249,intellectual disability,1.0,72.0,"AHDC1,XIA-GIBBS SYNDROME"
52,HP:0002019,constipation,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
53,HP:0000540,hypermetropia,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
54,HP:0000717,autism,1.0,24.0,"AHDC1,XIA-GIBBS SYNDROME"
55,HP:0000639,nystagmus,1.0,6.0,"AHDC1,XIA-GIBBS SYNDROME"
56,HP:0002007,frontal bossing,1.0,1.0,"AHDC1,XIA-GIBBS SYNDROME"
57,HP:0003196,short nose,1.0,1.0,"AHDC1,XIA-GIBBS SYNDROME"
58,HP:0000343,long philtrum,1.0,1.0,"AHDC1,XIA-GIBBS SYNDROME"
59,HP:0008935,generalized neonatal hypotonia,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
60,HP:0000032,abnormality of male external genitalia,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
61,HP:0002909,generalized aminoaciduria,1.0,,"AHDC1,XIA-GIBBS SYNDROME"
62,HP:0001250,seizures,,26.0,"AHDC1,XIA-GIBBS SYNDROME"
63,HP:0010535,sleep apnea,,22.0,"AHDC1,XIA-GIBBS SYNDROME"
64,HP:0004322,short stature,,12.0,"AHDC1,XIA-GIBBS SYNDROME"
65,HP:0002870,obstructive sleep apnea,,10.0,"AHDC1,XIA-GIBBS SYNDROME"
66,HP:0006919,"abnormal aggressive, impulsive or violent behavior",,10.0,"AHDC1,XIA-GIBBS SYNDROME"
67,HP:0003764,nevus,,9.0,"AHDC1,XIA-GIBBS SYNDROME"
68,HP:0010864,"intellectual disability, severe",,9.0,"AHDC1,XIA-GIBBS SYNDROME"
69,HP:0000316,hypertelorism,,8.0,"AHDC1,XIA-GIBBS SYNDROME"
70,HP:0001388,joint laxity,,8.0,"AHDC1,XIA-GIBBS SYNDROME"
71,HP:0010867,dyssynergia,,7.0,"AHDC1,XIA-GIBBS SYNDROME"
72,HP:0100716,self-injurious behavior,,7.0,"AHDC1,XIA-GIBBS SYNDROME"
73,HP:0000708,behavioral abnormality,,7.0,"AHDC1,XIA-GIBBS SYNDROME"
74,HP:0001647,bicuspid aortic valve,,6.0,"AHDC1,XIA-GIBBS SYNDROME"
75,HP:0001363,craniosynostosis,,5.5,"AHDC1,XIA-GIBBS SYNDROME"
76,HP:0005458,premature closure of fontanelles,,5.5,"AHDC1,XIA-GIBBS SYNDROME"
77,HP:0100753,schizophrenia,,5.0,"AHDC1,XIA-GIBBS SYNDROME"
78,HP:0001357,plagiocephaly,,5.0,"AHDC1,XIA-GIBBS SYNDROME"
79,HP:0000973,cutis laxa,,5.0,"AHDC1,XIA-GIBBS SYNDROME"
80,HP:0001057,aplasia cutis congenita,,4.0,"AHDC1,XIA-GIBBS SYNDROME"
81,HP:0008453,congenital kyphoscoliosis,,4.0,"AHDC1,XIA-GIBBS SYNDROME"
82,HP:0012448,delayed myelination,,4.0,"AHDC1,XIA-GIBBS SYNDROME"
83,HP:0012758,neurodevelopmental delay,,4.0,"AHDC1,XIA-GIBBS SYNDROME"
84,HP:0011968,feeding difficulties,,4.0,"AHDC1,XIA-GIBBS SYNDROME"
85,HP:0002474,expressive language delay,,4.0,"AHDC1,XIA-GIBBS SYNDROME"
86,HP:0000729,autistic behavior,,4.0,"AHDC1,XIA-GIBBS SYNDROME"
87,HP:0000400,macrotia,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
88,HP:0000977,soft skin,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
89,HP:0000520,proptosis,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
90,HP:0000369,low-set ears,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
91,HP:0007291,posterior fossa cyst,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
92,HP:0001156,brachydactyly,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
93,HP:0001508,failure to thrive,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
94,HP:0000293,full cheeks,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
95,HP:0001643,patent ductus arteriosus,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
96,HP:0000311,round face,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
97,HP:0001680,coarctation of aorta,,3.0,"AHDC1,XIA-GIBBS SYNDROME"
98,HP:0000608,macular degeneration,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
99,HP:0002172,postural instability,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
100,HP:0000739,anxiety,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
101,HP:0000822,hypertension,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
102,HP:0000327,hypoplasia of the maxilla,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
103,HP:0020172,adverse drug response,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
104,HP:0100704,cerebral visual impairment,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
105,HP:0000331,short chin,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
106,HP:0000414,bulbous nose,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
107,HP:0001659,aortic regurgitation,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
108,HP:0002342,"intellectual disability, moderate",,2.0,"AHDC1,XIA-GIBBS SYNDROME"
109,HP:0007018,attention deficit hyperactivity disorder,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
110,HP:0000154,wide mouth,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
111,HP:0001256,"intellectual disability, mild",,2.0,"AHDC1,XIA-GIBBS SYNDROME"
112,HP:0009894,thickened ears,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
113,HP:0100790,hernia,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
114,HP:0001276,hypertonia,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
115,HP:0100008,schwannoma,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
116,HP:0000341,narrow forehead,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
117,HP:0006951,retrocerebellar cyst,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
118,HP:0000430,underdeveloped nasal alae,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
119,HP:0009909,uplifted earlobe,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
120,HP:0000268,dolichocephaly,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
121,HP:0011410,caesarian section,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
122,HP:0002067,bradykinesia,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
123,HP:0001270,motor delay,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
124,HP:0001337,tremor,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
125,HP:0000271,abnormality of the face,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
126,HP:0000463,anteverted nares,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
127,HP:0003781,excessive salivation,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
128,HP:0003510,severe short stature,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
129,HP:0002621,atherosclerosis,,2.0,"AHDC1,XIA-GIBBS SYNDROME"
130,HP:0001510,growth delay,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
131,HP:0002326,transient ischemic attack,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
132,HP:0000707,abnormality of the nervous system,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
133,HP:0002353,eeg abnormality,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
134,HP:0002779,tracheomalacia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
135,HP:0001533,slender build,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
136,HP:0010296,ankyloglossia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
137,HP:0200022,choroid plexus papilloma,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
138,HP:0001373,joint dislocation,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
139,HP:0025116,fetal distress,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
140,HP:0001629,ventricular septal defect,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
141,HP:0000924,abnormality of the skeletal system,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
142,HP:0001319,neonatal hypotonia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
143,HP:0001052,nevus flammeus,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
144,HP:0001012,multiple lipomas,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
145,HP:0000951,abnormality of the skin,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
146,HP:0000722,obsessive-compulsive behavior,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
147,HP:0001572,macrodontia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
148,HP:0002240,hepatomegaly,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
149,HP:0000687,widely spaced teeth,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
150,HP:0000666,horizontal nystagmus,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
151,HP:0001615,hoarse cry,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
152,HP:0011463,childhood onset,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
153,HP:0001631,atrial septal defect,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
154,HP:0005469,flat occiput,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
155,HP:0100810,pointed helix,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
156,HP:0000455,broad nasal tip,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
157,HP:0012503,abnormality of the pituitary gland,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
158,HP:0000349,widow's peak,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
159,HP:0000664,synophrys,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
160,HP:0001317,abnormal cerebellum morphology,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
161,HP:0012032,lipoma,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
162,HP:0011829,narrow philtrum,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
163,HP:0011330,metopic synostosis,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
164,HP:0010307,stridor,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
165,HP:0009797,cholesteatoma,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
166,HP:0007933,broad lateral eyebrow,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
167,HP:0002015,dysphagia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
168,HP:0040019,finger clinodactyly,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
169,HP:0005001,recurrent patellar dislocation,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
170,HP:0004442,sagittal craniosynostosis,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
171,HP:0003546,exercise intolerance,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
172,HP:0003128,lactic acidosis,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
173,HP:0002938,lumbar hyperlordosis,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
174,HP:0002608,celiac disease,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
175,HP:0002292,frontal balding,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
176,HP:0002789,tachypnea,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
177,HP:0001974,leukocytosis,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
178,HP:0001795,hyperconvex nail,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
179,HP:0001770,toe syndactyly,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
180,HP:0430028,hyperplasia of the maxilla,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
181,HP:0006510,chronic obstructive pulmonary disease,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
182,HP:0000407,sensorineural hearing impairment,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
183,HP:0007754,macular dystrophy,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
184,HP:0002059,cerebral atrophy,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
185,HP:0001268,mental deterioration,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
186,HP:0025267,snoring,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
187,HP:0012541,cephalohematoma,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
188,HP:0006579,prolonged neonatal jaundice,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
189,HP:0005487,prominent metopic ridge,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
190,HP:0004440,coronal craniosynostosis,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
191,HP:0003429,cns hypomyelination,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
192,HP:0001355,megalencephaly,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
193,HP:0001009,telangiectasia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
194,HP:0000735,impaired social interactions,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
195,HP:0000274,small face,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
196,HP:0025386,bitemporal hollowing,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
197,HP:0000403,recurrent otitis media,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
198,HP:0002527,falls,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
199,HP:0002510,spastic tetraplegia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
200,HP:0002194,delayed gross motor development,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
201,HP:0002057,prominent glabella,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
202,HP:0001762,talipes equinovarus,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
203,HP:0000486,strabismus,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
204,HP:0000348,high forehead,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
205,HP:0100702,arachnoid cyst,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
206,HP:0008897,postnatal growth retardation,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
207,HP:0002463,language impairment,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
208,HP:0000685,hypoplasia of teeth,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
209,HP:0000646,amblyopia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
210,HP:0000483,astigmatism,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
211,HP:0002066,gait ataxia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
212,HP:0002283,global brain atrophy,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
213,HP:0002311,incoordination,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
214,HP:0012450,chronic constipation,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
215,HP:0000378,cupped ear,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
216,HP:0000365,hearing impairment,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
217,HP:0000322,short philtrum,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
218,HP:0000303,mandibular prognathia,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
219,HP:0000234,abnormality of the head,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
220,HP:0000188,short upper lip,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
221,HP:0007112,temporal cortical atrophy,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
222,HP:0200055,small hand,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
223,HP:0100774,hyperostosis,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
224,HP:0100245,desmoid tumors,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
225,HP:0100021,cerebral palsy,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
226,HP:0045025,narrow palpebral fissure,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
227,HP:0030680,abnormality of cardiovascular system morphology,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
228,HP:0012531,pain,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
229,HP:0012378,fatigue,,1.0,"AHDC1,XIA-GIBBS SYNDROME"
